Marketing Intern - City Creek Center,The Taubman Company,"Salt Lake City, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=75508b2470ee5ce6&from=vjs&tk=1f602pq50o2fb800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D-10%26vjk%3D75508b2470ee5ce6,no info,"We have an exciting opportunity for a Marketing Intern at Salt Lake City’s premier shopping destination!
City Creek Center, a Taubman property and Utah’s premier shopping destination located in the heart of Downtown Salt Lake City has an exciting opportunity for a dynamic, independent and driven Marketing Intern who can assist with the management and implementation of social, digital, brand, and event marketing programs.
It’s love. Not work.
Taubman is a place where careers start, and last, for those who love retail, thrive on winning and want to push the envelope - daily.
At TAUBMAN, we believe with every fiber of our being that the right team can achieve anything. We know we are expected to bring it – and we do. So, whether it’s an opportunity in leasing, marketing, accounting, finance or another area that brings you here, if you respond to what we’re saying, we’d love to hear from you….
Day to day job responsibilities
As an Intern, you will assist the General Manager (GM) and Marketing Specialist (MS) with all marketing-related activities including social media management, advertising, collateral management, digital programs, events and promotions, customer service, public relations and tourism initiatives. Positively represent the Center and the GM/MS to tenants, customers, partners, other management staff and vendors. Assist the GM/MS by performing administrative duties in support of all department activities.
Your day to day responsibilities will include…
Marketing, Events & Customer Service
Advertising – Assist the GM/MS with the implementation of media plans and adverting materials. Work with the corporate office, to develop advertising materials and obtain approval of all media plans.
In-Center Collateral - Develop, supervise production, proofread and edit all collateral materials. Work with the corporate office, to develop all in-center collateral prior to production. Monitor and track inventory of all collateral materials.
Events and Promotions - Manage the details of events and promotion implementation, including, but not limited to, the following areas: collateral, entertainment, tenant participation, digital presence and vendor management.
Corporate-Developed Marketing Initiatives - With the GM/MS, assist in the efficient management and execution of corporate-developed marketing initiatives including collateral orders, collateral management and production coordination.
Customer Service - Assist the GM/MSwith the supervision of the Customer Service function including working with the Customer Service Manager to ensure proper levels and quality of customer service, proper reporting and tracking marketing, sponsorship and partner promotions and implementing the necessary policies and procedures for all center programs.
Public Relations – Assist GM/MS in the coordination of all press releases in cooperation with corporate initiatives and center specific PR efforts.
Digital
Website – Maintain up-to-date and comprehensive information on the center, tenants and sponsors within the center’s website.
Social Media Program – Implement the center’s social media program, based on approved center and corporate strategies. Provide day-to-day ownership and expertise on social content publishing including posting of all content, moderation, and promoted post targeting.
Influencer Program – Develop and execute an influencer program including budget management, contract negotiation/execution, monitoring fulfillment and relationship building.
Email – Work with the corporate office to fulfill responsibilities for the center’s email program, including content verification and localization, contributing to the content calendar, and driving email acquisition.

General Administrative Duties
Perform clerical duties as necessary, including, but not limited to: responding to tenant, sponsor and customer inquiries, filing, preparing correspondence and/or reports, maintaining databases, keeping schedules and calendars, setting up meetings, preparing meeting rooms, and other administrative duties as required by the GM/MS.
Manage the marketing department purchase order and project estimate system; identify and communicate all accounting issues with the GM/MS and Property Coordinator . Maintain detailed vendor files for accounts payable and to ensure an easy reference tool for the department.
The ideal candidate will have…
Retail experience is preferred
Proficiency in Microsoft Word, Excel, PowerPoint and Adobe Photoshop programs
Minimum of 1 year of marketing, digital marketing or advertising agency work experience is preferred
High School degree or equivalent is required
Working towards a Bachelor’s Degree in Marketing is preferred
Our employees thrive with a rewarding work environment, competitive pay and outstanding benefits!",15-05-2021,marketing,Utah,fulltime,18 05 2021
Marketing & Education Specialist,Advanced Foot & Ankle Center,Utah,Full-timeNumber of hires for this role1,https://www.indeed.com/viewjob?viewtype=embedded&jk=869e74e68bcfe664&from=vjs&tk=1f602pq50o2fb800&advn=9475969736646040&adid=369066525&ad=-6NYlbfkN0AzT0tGJGDFmnDPqWWGk4-hxqYiFZGk9_x3o7tF4KYGKFdeIYAgpePH1mq6nI6QisI_V9aTwYMgyLo9or5PMZinPikkCdX0x75PGeekkKzDOGmA2bz-e3wgwQf2hjICbgISyL5a3rd9sKeq4HBqtEWMgNB38At0b76y9iW9c10aW1b4k7yJJ_GJfGkyJwSU15t9xvWUjoxvo7qIBcwedhq0r-BfQHXVxRy8L3lpn7KD6UZAwiRjAPLFe4awttFqQ_77vI98dQOP1YQ2i51X8shrwghguYq_9hf_4GxqPGUXY0FwUSudEUil4UvafuT-dFgkB9prtYEK1jX2QLSFQU2anuBqQnoTjL9HffnnL_kxZpuHWK8gkYwY9Gql_2oPNlJamVoMMPhnktQbyAZTbCoURJynKqkpW3tsrF5SazRTZUT4eZU8OkKLZVzgDAVXwsU%3D&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D-10%26vjk%3D75508b2470ee5ce6,"$55,000 - $60,000 a year","The marketing & education specialist is responsible for the relationship building and education of local doctors and entities who are able to support the business to refer patients to us. It will be the marketer’s responsibility to identify opportunities to build relationships with new providers and to expand the referrals coming from current referring providers. Some digital marketing may also be included.
Key responsibilities
(1) Directly supports the clinical manager and director of marketing in defining and identifying target market area(s), participates in setting objectives and forecasts.
(2) Maintains daily/weekly/monthly reports as requested by management
(3) Makes recommendations for new innovative programs that will efficiently increase referrals to the company.
(4) Provides regular performance updates to management to include numbers, opportunities and challenges.
(5) Research competitors and maintains competitive profiles. Provides market intelligence and other feedback to management.
(6) Plans and schedules office visits and other outreach activities in an efficient manner with targeted contacts.
(7) Conducts ongoing research on current and potential referring physicians to determine referrals patterns and opportunities.
(8) Attends meetings as required by management
(9) Works in conjunction with management to create and implement internet presence in the form of blogs, doctor profiles on the company website and others, Facebook, etc.
(10) Works in conjunction with management to define goals and accomplish them as outlined.
(11) Present themselves at all times in a professional and kind manner that represents the company well and builds value in the manner in which the company is perceived by others.
Minimum Requirements
This position requires verifiable, successful completion of a High School diploma or GED equivalent.
Must be self-motivated and proactive
Must be savvy with social media
Must have excellent verbal and written communication skills
Must bring a positive, happy attitude into the workplace
Preferred Qualifications
Associates degree or higher in a related field
One or more years of experience in an outpatient clinic or other healthcare setting
Understanding of Adobe Illustrator, Canva, or similar software illustration programs is a plus
Understanding of podiatry and vascular disease
Experience making boots on the ground outreach visits to doctors’ offices is preferred
Job Type: Full-time
Pay: $55,000.00 - $60,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Health insurance
Health savings account
Paid time off
Vision insurance
Schedule:
8 hour shift
Day shift
Monday to Friday
Work Location:
Multiple locations
Work Remotely:
No",18-05-2021,marketing,Utah,fulltime,18 05 2021
Public Information Officer I,State of Utah,"Salt Lake County, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=27161073a019e798&from=vjs&tk=1f602pq50o2fb800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D-10%26vjk%3D27161073a019e798,$24.49 - $36.80 an hour,"Job Description




The Department of Environment Quality (DEQ) is seeking a Public Information Officer to join their team. This position is eligible for full or part-time remote work.

Principle Duties
As a Public Information Officer you will typically:
Independently draft written content for blog articles, press releases, social media posts, brochures, fact sheets, infographics, slide decks or other projects as assigned.
Take pictures and create graphics and video for issue-related projects, stakeholder outreach events, and other communications and marketing opportunities.
Assist with writing annual communications plans and seasonal campaigns.
Assist in editing the work of others to ensure all published work supports the brand and marketing strategies of DEQ and conforms to adopted style guides.
Assist with updates to DEQ's website using our WordPress Content Management System.
Assist in preparing leaders and subject matter experts for media and other public appearances.
Ideal Candidate
The ideal person for this position will possess:
Strong design skills in Adobe Creative Cloud Suite applications: Premiere, Illustrator, Photoshop and InDesign.
Experience with videography and photography.
Strong writing, editing and proofreading skills.
Experience in public relations, communications or marketing.
A strong understanding of social media strategies with professional experience managing social media channels.
Awareness of other agency communications activities, ability and willingness to research best practices.
Staunch attention to detail.
The ability to balance work on several projects at a time.
The ability to establish and maintain effective working relationships with those contacted in the course of work.
Preferences
Preference may be given to those with a Bachelors or advanced degree in applicable area of study, with at least one or more years of experience in public relations, communications or marketing.

Why You Should Join Our Team
As a benefited employee of the Department of Environmental Quality, you will receive great health and retirement benefits. Click here to view a summary of the benefits we offer. We also provide generous paid time off so you can spend more time with your family and have a positive work-life balance.

The Agency
For more information about the Department of Environmental Quality, click here.
Supplemental Information
Risks found in the typical office setting, which is adequately lighted, heated and ventilated, e.g., safe use of office equipment, avoiding trips and falls, observing fire regulations, etc.
Typically, the employee may sit comfortably to perform the work; however, there may be some walking; standing; bending; carrying light items; driving an automobile, etc. Special physical demands are not required to perform the work.",07-05-2021,marketing,Utah,fulltime,18 05 2021
Graphic Designer & Social Media Manager,Wolf Creek Resort,"Eden, UT 84310",Full-timeNumber of hires for this role1,https://www.indeed.com/viewjob?viewtype=embedded&jk=76b95e9eaee0e52f&from=vjs&tk=1f602pq50o2fb800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D-10%26vjk%3D76b95e9eaee0e52f,no info,"Graphic Designer / Social Media Manager
Wolf Creek Resort Marketing Department
About Wolf Creek
Located a short 50-minute drive from the Salt Lake City International airport in the aptly named town of Eden, Utah lies Wolf Creek Resort, a 2800-acre master planned community high in the Ogden Valley. Up here, the air is pure, and the views are compelling, with Pineview Reservoir, Mount Ogden, Ben Lomond Peak, and the Wasatch Range forming a dramatic backdrop for the memories you’ll make. Ideally suited for four-season, year-round enjoyment, Wolf Creek Resort accommodates a lifestyle your family will remember and cherish for years to come.
Position Overview
The Graphic Designer/Social Media Manager candidates that are proactive, self-motivated, team players who are detail-oriented, and creative will thrive in our collaborative environment.
Fundamental duties and responsibilities
Design and edit marketing materials, such as flyers, marketing books, presentations, signs and tour books including maps and aerials
Managing and implement social media program over mutiple platforms and accounts
Performs other duties and projects
Requirements
Creative design skills
Solid knowledge of design and visual principles
Punctual, dependable and reliable
Strong organizational and communication skills, including writing, reporting and research
Ability to deal effectively with a wide variety of individuals. Excellent customer service skills, on the phone, in person and in responding to emails
Must possess strong attention to detail, establishing priorities and meeting deadlines
Capability to work in a fast-paced environment with demonstrated ability to multi-task
Proficient with Adobe Creative Suite (InDesign, Illustrator, Photoshop), Microsoft Word, Microsoft Excel and experience with social media platforms Instagram, Facebook & Twitter.
Job Type
Full-time
Salary
Dependent upon experience
Job Type: Full-time
Benefits:
Employee discount
Health insurance
Health savings account
Paid time off
Schedule:
8 hour shift
Day shift
Monday to Friday
Education:
Associate (Preferred)
Experience:
Graphic Design: 2 years (Preferred)
Adobe Illustrator: 2 years (Preferred)
Social media management: 2 years (Preferred)
Work Location:
One location
Work Remotely:
Yes",18-05-2021,marketing,Utah,fulltime,18 05 2021
Junior Brand Manager - Brand Marketing,"Sterling Solutions, Inc.","West Jordan, UT 84088",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=0e7bdefba68abaae&from=vjs&tk=1f602pq50o2fb800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D-10%26vjk%3D0e7bdefba68abaae,no info,"As a Junior Brand Manager, you will work closely with sales, marketing and product development to help execute a brand strategy that drives brand awareness, engagement and conversion for our promotional campaigns. Training will be provided, however a background in leadership and achievement is preferred to really thrive in this brand manager role (this may include extracurricular activities, team captain, and informal leadership roles). Experience in sales, customer service and promotional marketing is a major plus!
Duties and Responsibilities for Junior Brand Managers at the Entry Level:

Assist to develop a coherent brand message through events and promotions
Utilize and spearhead usage of point-of-purchase materials, merchandising, sales collateral
Recruit and train employees for new branding programs
Assist with planning weekly, monthly, and quarterly meetings for brand management team
Execute brand promotions and event initiatives each week and evaluate performance
Our work environment will ensure your success with all the necessary tools for training and continuing education in the marketing and promotional services industry. Through continuous support of senior management, the Junior Brand Manager will continue to take on more responsibility and if successful, have the opportunity for cross training and promotion to a Senior Market Manager. We understand that the foundation of our campaigns is rooted in the success of our account management team, which enjoy the following perks:

Competitive pay structures and regular bonus opportunities
Monthly/Yearly travel opportunity
Mentorship training program and 1-1 meetings with the CEO
Networking opportunities and continuing education",17-05-2021,marketing,Utah,fulltime,18 05 2021
Graphic Designer & Social Media Manager,Wolf Creek Resort,"Eden, UT 84310",Full-timeNumber of hires for this role1,https://www.indeed.com/viewjob?viewtype=embedded&jk=76b95e9eaee0e52f&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D76b95e9eaee0e52f,no info,"Graphic Designer / Social Media Manager
Wolf Creek Resort Marketing Department
About Wolf Creek
Located a short 50-minute drive from the Salt Lake City International airport in the aptly named town of Eden, Utah lies Wolf Creek Resort, a 2800-acre master planned community high in the Ogden Valley. Up here, the air is pure, and the views are compelling, with Pineview Reservoir, Mount Ogden, Ben Lomond Peak, and the Wasatch Range forming a dramatic backdrop for the memories you’ll make. Ideally suited for four-season, year-round enjoyment, Wolf Creek Resort accommodates a lifestyle your family will remember and cherish for years to come.
Position Overview
The Graphic Designer/Social Media Manager candidates that are proactive, self-motivated, team players who are detail-oriented, and creative will thrive in our collaborative environment.
Fundamental duties and responsibilities
Design and edit marketing materials, such as flyers, marketing books, presentations, signs and tour books including maps and aerials
Managing and implement social media program over mutiple platforms and accounts
Performs other duties and projects
Requirements
Creative design skills
Solid knowledge of design and visual principles
Punctual, dependable and reliable
Strong organizational and communication skills, including writing, reporting and research
Ability to deal effectively with a wide variety of individuals. Excellent customer service skills, on the phone, in person and in responding to emails
Must possess strong attention to detail, establishing priorities and meeting deadlines
Capability to work in a fast-paced environment with demonstrated ability to multi-task
Proficient with Adobe Creative Suite (InDesign, Illustrator, Photoshop), Microsoft Word, Microsoft Excel and experience with social media platforms Instagram, Facebook & Twitter.
Job Type
Full-time
Salary
Dependent upon experience
Job Type: Full-time
Benefits:
Employee discount
Health insurance
Health savings account
Paid time off
Schedule:
8 hour shift
Day shift
Monday to Friday
Education:
Associate (Preferred)
Experience:
Graphic Design: 2 years (Preferred)
Adobe Illustrator: 2 years (Preferred)
Social media management: 2 years (Preferred)
Work Location:
One location
Work Remotely:
Yes",18-05-2021,marketing,Utah,fulltime,18 05 2021
Marketing Communications Specialist,Alliance Inc.,"Salt Lake City, UT 84101 (Downtown area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=6ebeeaeabce1d5eb&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D6ebeeaeabce1d5eb,no info,"We are looking for a Marketing Communications Specialist to manage our clients and increase brand awareness.
Marketing Communications Specialist responsibilities include distributing promotional material, responding to customers queries and comments on social media and networking during marketing events. If you have experience in identifying and building long-term relationships with target audiences, wed like to meet you.
Responsibilities
Promote our products and services during events
Coordinate the design of promotional material and distribute in online and offline channels
Advertise our company and products/services on various media
Track ROI for marketing campaigns
Join social media groups and professional platforms to discuss industry-related topics
Monitor corporate website and social media pages and address clients queries
Network with industry experts and potential clients to drive brand awareness
Gather customer feedback to inform sales and product teams
Requirements
Proven work experience as a Marketing Communications Specialist or similar role
Familiarity with B2B and B2C advertising campaigns
Experience with marketing campaigns on social media
Excellent verbal and written communication skills
Good presentation skills
BSc in Marketing, Communications, Public Relations or relevant field
We provide training to the right candidate so no experience required although it is a plus.",06-05-2021,marketing,Utah,fulltime,18 05 2021
Marketing Lead,University of Utah,"Salt Lake City, UT 84112 (East Bench area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=805391bdcc2bb6a4&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D805391bdcc2bb6a4,"$49,500 - $51,500 a year","The Assistant Director of Marketing (ADM) manages all marketing efforts for the Career & Professional Development Center (CPDC). These efforts range from digital design and social media, to the development of data-driven campaigns and an ecosystem-wide marketing strategy. The ADM is an integral member of the office’s Outreach & Engagement department (formerly Employer Engagement) and serves on CPDC’s Leadership Team, which contributes to the overall management of CPDC and acts as a steward of its mission, vision, and strategic plan.
Ultimately, the ADM runs a small marketing department that prioritizes:
Creative and ambitious problem solving
Clear and thorough messaging
Accessible and compelling design
Effective processes and communication
Data-informed decisions
Respect and adaptability
Timeliness on projects and campaigns
Responsibilities
The ADM oversees the following list of responsibilities, which is not comprehensive, but intended to highlight the key elements of the role:
Strategy
Works with the Executive and Leadership Teams to develop and grow CPDC’s presence and brand in alignment with its mission, vision, and values
Develops, implements, and continuously refines a comprehensive marketing strategy that promotes CPDC (including campaigns for its programs, services, events, etc.) to its target audiences (including students, staff/faculty, employers, and community partners) through various channels (digital, in-person, publications, direct messages, contract/fee-based, etc.)
Informs all strategies and campaigns with relevant data
Design & Content
Oversees office-wide branding and the promotion of CPDC’s programming, services, events, and initiatives
Manages the design of digital and print marketing materials in a timely manner with exceptional intra-office customer service
Manages CPDC’s website, ensuring its ongoing value, accessibility, and regular use by target audiences
Creates content for self-directed marketing materials in consultation with supervisor
Creates, edits, or consults on content for staff-directed marketing materials when requested
Manages a web-based design platform (Canva) that enables staff to create their own marketing materials, within preset branding parameters, outside of the internal marketing request process
Operations
Manages an internal process that enables CPDC staff to request marketing materials/support for their initiatives, for which they are the lead
Manages a marketing calendar to ensure the timely completion of department- and staff-directed projects and campaigns
Supervision & Leadership
Supervises any full-time or part-time marketing staff, ensuring the timeliness and quality of their work and providing regular reviews of their performance
Serves on CPDC’s Leadership Team, which helps shape and implement CPDC’s strategic initiatives
Functional Responsibilities
Campaign development and assessment, large and small
Website management and design
Promotional materials, digital and print
Graphic design
Social media strategy and implementation
Public relations and media stories
Other duties as assigned…

DISCLAIMER
This job description is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to the job.
Work Environment and Level of Frequency typically required
Nearly Continuously: Office environment.
Physical Requirements and Level of Frequency that may be required
Nearly Continuously: Sitting, hearing, listening, talking.
Often: Repetitive hand motion (such as typing), walking.
Seldom: Bending, reaching overhead.
Minimum Qualifications
Bachelor’s degree in a related field plus one year directly related experience or equivalency required (2 years related work experience may be substituted for 1 year of education). Demonstrated ability to work independently, analyze and make decisions related to program content. Strong coordination and organizational skills required to prioritize conflicting deadlines. Demonstrated human relations and effective communication skills are also required.

Applicants must demonstrate the potential ability to perform the essential functions of the job as outlined in the position description.
Preferences Type Benefited Staff Special Instructions Summary
Priority Review Date of 06/01/2021",18-05-2021,marketing,Utah,fulltime,18 05 2021
Public Information Officer I,State of Utah,"Salt Lake County, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=27161073a019e798&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D27161073a019e798,$24.49 - $36.80 an hour,"Job Description




The Department of Environment Quality (DEQ) is seeking a Public Information Officer to join their team. This position is eligible for full or part-time remote work.

Principle Duties
As a Public Information Officer you will typically:
Independently draft written content for blog articles, press releases, social media posts, brochures, fact sheets, infographics, slide decks or other projects as assigned.
Take pictures and create graphics and video for issue-related projects, stakeholder outreach events, and other communications and marketing opportunities.
Assist with writing annual communications plans and seasonal campaigns.
Assist in editing the work of others to ensure all published work supports the brand and marketing strategies of DEQ and conforms to adopted style guides.
Assist with updates to DEQ's website using our WordPress Content Management System.
Assist in preparing leaders and subject matter experts for media and other public appearances.
Ideal Candidate
The ideal person for this position will possess:
Strong design skills in Adobe Creative Cloud Suite applications: Premiere, Illustrator, Photoshop and InDesign.
Experience with videography and photography.
Strong writing, editing and proofreading skills.
Experience in public relations, communications or marketing.
A strong understanding of social media strategies with professional experience managing social media channels.
Awareness of other agency communications activities, ability and willingness to research best practices.
Staunch attention to detail.
The ability to balance work on several projects at a time.
The ability to establish and maintain effective working relationships with those contacted in the course of work.
Preferences
Preference may be given to those with a Bachelors or advanced degree in applicable area of study, with at least one or more years of experience in public relations, communications or marketing.

Why You Should Join Our Team
As a benefited employee of the Department of Environmental Quality, you will receive great health and retirement benefits. Click here to view a summary of the benefits we offer. We also provide generous paid time off so you can spend more time with your family and have a positive work-life balance.

The Agency
For more information about the Department of Environmental Quality, click here.
Supplemental Information
Risks found in the typical office setting, which is adequately lighted, heated and ventilated, e.g., safe use of office equipment, avoiding trips and falls, observing fire regulations, etc.
Typically, the employee may sit comfortably to perform the work; however, there may be some walking; standing; bending; carrying light items; driving an automobile, etc. Special physical demands are not required to perform the work.",07-05-2021,marketing,Utah,fulltime,18 05 2021
Event Promotions Assistant - Entry Level,Alliance Inc.,"Salt Lake City, UT 84101 (Downtown area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=907c37f70fc82302&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D907c37f70fc82302,no info,"As a leader in experiential marketing & client acquisitions, we specialize in creating and implementing customized marketing strategies for a large portfolio of clients. By using a personalized approach to brand recognition, we are able to connect brands directly with consumers through merchandising, sales, direct advertising, sampling, promotions, lead generation and special events within local markets and businesses including major retail locations across the globe!
In this entry level role, the Event Promotions Assistant will use their upbeat personality and extraordinary ability to capture an audience to create excitement with target demographics during promotional events and throughout the duration of promotional campaigns in a variety of settings. The entry level Promotional Assistant will also assist the promotions team with executing any administrative, advertising, marketing and/or sales tasks required.
Responsibilities:
Develop, setup and publish advertising used to create brand awareness and generate increased attendance during each promotion
Set up promotional displays and visual merchandising required at each promotional event to create excitement of featured client brands as well as their products and/or services
Promote consumer excitement and brand connections through consumer interaction and product/service demonstrations and explanations
Build product & brand knowledge of each featured brand/product/service being promoted at each event. Educate new employees of product/service benefits, costing, details, etc.
Manage supplies and inventory
Basic sales
Maintain relationships with retail partners, marketing/advertising clients and stakeholders
The ideal candidate will successfully progress from this entry level Promotional Assistant opening into an advanced management training program designed to prepare team members for a management role in one of the many aspects of promotional & experimental marketing including but not limited to:
Brand marketing
Advertising
Client relations
Sales
Public Relations
Merchandising
Sales Promotion
Client Acquisition
Advertising & Sales Account Management
Requirements:
College degree in sales, marketing, advertising or similar field preferred (new graduates are welcome to apply)
1-2 years of experience in a sales promotion, marketing, advertising or any retail related setting is an asset. Internship experience and previous entry level experience will as be considered as working experience.
Outstanding written & verbal communication skills
Excellent organization and planning skills
Self-motivated and results driven
Ability to work some nights and weekends for events and promotions
Excellent time management skills and ability to adhere to a schedule
Enthusiastic about providing best possible customer service for clients and consumers
Positive attitude & eagerness to learn",12-05-2021,marketing,Utah,fulltime,18 05 2021
Marketing Communications Assistant,Smart solutions,"Sandy, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=41cce221e2f7913f&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D41cce221e2f7913f,no info,"We are a consistently growing company providing marketing, advertising, and consulting services to industry leaders. We excel in developing unique marketing that places our clients' brands in front of consumers when and where it matters most. Our success derives not only from our ability to increase our clients' revenue, but also out time tested strategies for promoting brand awareness and creating a repeat customer base in targeted markets.

We have recently expanded and added new clients to our portfolio. As a result, we are currently looking to fill several entry level positions immediately and willing to train representatives from the group up. These new additions to our marketing teams will be crucial to the development of each new campaign and will be cross trained in all facets of marketing, sales, and brand management.

In our Entry Level Representative role, we use a hands on approach that will challenge candidates to advance their skills in marketing, advertising, sales, public relations, and brand management. We provide a setting that will broaden an entry level candidate's professional experiences while promoting self-confidence, accomplishment, and career development. In a short amount of time, entry level candidates will have the opportunity to work with several different clients as well as work closely in tandem with our management team.

We consider candidates from all backgrounds, but the following majors will be considered first:

Marketing

Management

Public Relations

Sports Management

Advertising

Communications

Psychology

Sociology

APPLY TODAY!
BGIMRT0d7q",18-05-2021,marketing,Utah,fulltime,18 05 2021
Influencer and Social Media Coordinator,Freshly Picked,"Lindon, UT 84042",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=b3cbcaf977a3570b&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3Db3cbcaf977a3570b,"$35,000 - $40,000 a year","Influencer and Social Media Coordinator
Description:
At Freshly Picked, we are a world-class, design-led, and well-recognized brand. We also have one of the largest social media followings in our industry, and we are developing new strategies to become the global leader in direct-to-consumer lifestyle products for parents and their cool little kiddos everywhere. If you love a fast-paced environment, fast growth, and the potential to have a huge impact on a company, then you are going to LOVE Freshly Picked!
As a company, we are hungry for growth, supportive, humble, honest, and light-hearted. These values are reflected in everything we do. Additionally, we strive to be results-focused in our decisions and priorities.

What we need:
We are looking for an energetic person looking to join a fast-paced e-commerce team. This position will have ownership over our organic social media channel and be responsible for the management of our influencer program.

This role will handle all day-to-day needs for organic social channels, as well as the big picture vision for the channel. We primarily focus on Facebook and Instagram, but we’re looking for someone hungry who is willing to expand our reach across new channels including Pinterest, TikTok, and more!
This role will also manage our influencer program - working directly to manage three core features of the program: 1. Direct relationships to promote Freshly Picked on a monthly basis. 2. Top of funnel reach out, maintaining relationships, and seeding new products. 3. Building press boxes for major releases approximately 4 times per year.
As a small team, we are looking for someone willing to work collaboratively on creative campaigns across channels. This right person will want to share ideas with the team (related to social or otherwise), problem solve together, and grow with the company! Our e-commerce team is a close-knit group of hard-working individuals, and we can’t wait to meet the right person to join the team!

Essential Duties:
In-office in Lindon, Utah
Writing copy for social media posts and stories (primarily Instagram and Facebook)
Scheduling out posts via Hootsuite
Posting stories as needed throughout the week and into the weekend
Developing creative vision for organic social channels
Working directly with influencers to negotiate deals, send product, and manage posting on behalf of the brand.
Build out press boxes and seed new products.
Working with Ecommerce team on creative strategies
Help shape the customer journey
Think through strategies to acquire new customers

Required Skills:
Comfortable with writing copy
Creative and effective marketing skills
Familiarity with Organic Social KPIs + ability to report out on metrics
Familiarity with influencer marketing
Strong communication skills
Eye for content, style, and trends
Passion for social media
Strong project management skills

Bachelor’s Degree preferred
Experience with managing large budget influencer campaigns preferred
Salary: $35k - $40k DOE

1bE3cSrMDn",18-04-2021,marketing,Utah,fulltime,18 05 2021
Advocacy Communications Manager,MX Technologies Inc.,"Lehi, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=19b431baa9f63145&from=vjs&tk=1f602r566pi18802&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D19b431baa9f63145,no info,"Life at MX

We are driven by our moral imperative to advance mankind - and it all starts with our people, product and purpose. We always carry a deep sense of drive and passion with us. If you thrive in a challenging work environment, surrounded by incredible team members who will help you grow, MX is the right place for you.

Come build with us and be part of an award-winning company that’s helping create meaningful and lasting change in the financial industry.
Job Purpose
We are looking to add an outstanding Advocacy Communications Manager to our team. If you have experience developing communications frameworks and materials across complex conceptual and policy areas in financial services, we want to talk to you.
What you’ll get to do…
Work across the spectrum of open banking and mission driven financial services worlds.
Build trusted relationships with multiple members of the internal and partner teams
Manage the development of content for multiple external relations initiatives - policy deliverables (eg comment letters, white papers), presentation materials for banking engagements, and thought leadership for advocacy initiatives.
Establish and own discrete communications projects that deliver against MX company goals
You’ll do it using your…
Background in communications in financial services, with strong writing skills.
Attention to detail and ability to capture and produce inspiring content pieces
8+ years of related experience
Bachelor’s degree (or related experience in lieu of degree)
Ability to communicate effectively with external and internal resources
Desire to grow and stretch your abilities
You’ll thrive by…
Thinking like an owner
Communicating with honesty, candor, and respect
Using empathy
You’ll love it because…
Engaged leaders
Products that outshine our competition
Personal access to MoneyDesktop, our online money management tool
You will build and share products that are making a difference in the lives of others
You will collaborate with other brilliant minds
You will be rewarded and recognized for your high-caliber work
You will enjoy autonomy and growth opportunities",12-05-2021,marketing,Utah,fulltime,18 05 2021
