Marketing Communications Specialist,Alliance Inc.,"Salt Lake City, UT 84101 (Downtown area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=6ebeeaeabce1d5eb&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D6ebeeaeabce1d5eb,no info,"We are looking for a Marketing Communications Specialist to manage our clients and increase brand awareness.
Marketing Communications Specialist responsibilities include distributing promotional material, responding to customers queries and comments on social media and networking during marketing events. If you have experience in identifying and building long-term relationships with target audiences, wed like to meet you.
Responsibilities
Promote our products and services during events
Coordinate the design of promotional material and distribute in online and offline channels
Advertise our company and products/services on various media
Track ROI for marketing campaigns
Join social media groups and professional platforms to discuss industry-related topics
Monitor corporate website and social media pages and address clients queries
Network with industry experts and potential clients to drive brand awareness
Gather customer feedback to inform sales and product teams
Requirements
Proven work experience as a Marketing Communications Specialist or similar role
Familiarity with B2B and B2C advertising campaigns
Experience with marketing campaigns on social media
Excellent verbal and written communication skills
Good presentation skills
BSc in Marketing, Communications, Public Relations or relevant field
We provide training to the right candidate so no experience required although it is a plus.",6/5/2021,marketing,Utah,fulltime,18 05 2021
Marketing Lead,University of Utah,"Salt Lake City, UT 84112 (East Bench area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=805391bdcc2bb6a4&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D805391bdcc2bb6a4,"$49,500 - $51,500 a year","The Assistant Director of Marketing (ADM) manages all marketing efforts for the Career & Professional Development Center (CPDC). These efforts range from digital design and social media, to the development of data-driven campaigns and an ecosystem-wide marketing strategy. The ADM is an integral member of the office’s Outreach & Engagement department (formerly Employer Engagement) and serves on CPDC’s Leadership Team, which contributes to the overall management of CPDC and acts as a steward of its mission, vision, and strategic plan.
Ultimately, the ADM runs a small marketing department that prioritizes:
Creative and ambitious problem solving
Clear and thorough messaging
Accessible and compelling design
Effective processes and communication
Data-informed decisions
Respect and adaptability
Timeliness on projects and campaigns
Responsibilities
The ADM oversees the following list of responsibilities, which is not comprehensive, but intended to highlight the key elements of the role:
Strategy
Works with the Executive and Leadership Teams to develop and grow CPDC’s presence and brand in alignment with its mission, vision, and values
Develops, implements, and continuously refines a comprehensive marketing strategy that promotes CPDC (including campaigns for its programs, services, events, etc.) to its target audiences (including students, staff/faculty, employers, and community partners) through various channels (digital, in-person, publications, direct messages, contract/fee-based, etc.)
Informs all strategies and campaigns with relevant data
Design & Content
Oversees office-wide branding and the promotion of CPDC’s programming, services, events, and initiatives
Manages the design of digital and print marketing materials in a timely manner with exceptional intra-office customer service
Manages CPDC’s website, ensuring its ongoing value, accessibility, and regular use by target audiences
Creates content for self-directed marketing materials in consultation with supervisor
Creates, edits, or consults on content for staff-directed marketing materials when requested
Manages a web-based design platform (Canva) that enables staff to create their own marketing materials, within preset branding parameters, outside of the internal marketing request process
Operations
Manages an internal process that enables CPDC staff to request marketing materials/support for their initiatives, for which they are the lead
Manages a marketing calendar to ensure the timely completion of department- and staff-directed projects and campaigns
Supervision & Leadership
Supervises any full-time or part-time marketing staff, ensuring the timeliness and quality of their work and providing regular reviews of their performance
Serves on CPDC’s Leadership Team, which helps shape and implement CPDC’s strategic initiatives
Functional Responsibilities
Campaign development and assessment, large and small
Website management and design
Promotional materials, digital and print
Graphic design
Social media strategy and implementation
Public relations and media stories
Other duties as assigned…

DISCLAIMER
This job description is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to the job.
Work Environment and Level of Frequency typically required
Nearly Continuously: Office environment.
Physical Requirements and Level of Frequency that may be required
Nearly Continuously: Sitting, hearing, listening, talking.
Often: Repetitive hand motion (such as typing), walking.
Seldom: Bending, reaching overhead.
Minimum Qualifications
Bachelor’s degree in a related field plus one year directly related experience or equivalency required (2 years related work experience may be substituted for 1 year of education). Demonstrated ability to work independently, analyze and make decisions related to program content. Strong coordination and organizational skills required to prioritize conflicting deadlines. Demonstrated human relations and effective communication skills are also required.

Applicants must demonstrate the potential ability to perform the essential functions of the job as outlined in the position description.
Preferences Type Benefited Staff Special Instructions Summary
Priority Review Date of 06/01/2021",18-05-2021,marketing,Utah,fulltime,18 05 2021
Event Promotions Assistant - Entry Level,Alliance Inc.,"Salt Lake City, UT 84101 (Downtown area)",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=907c37f70fc82302&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D907c37f70fc82302,no info,"As a leader in experiential marketing & client acquisitions, we specialize in creating and implementing customized marketing strategies for a large portfolio of clients. By using a personalized approach to brand recognition, we are able to connect brands directly with consumers through merchandising, sales, direct advertising, sampling, promotions, lead generation and special events within local markets and businesses including major retail locations across the globe!
In this entry level role, the Event Promotions Assistant will use their upbeat personality and extraordinary ability to capture an audience to create excitement with target demographics during promotional events and throughout the duration of promotional campaigns in a variety of settings. The entry level Promotional Assistant will also assist the promotions team with executing any administrative, advertising, marketing and/or sales tasks required.
Responsibilities:
Develop, setup and publish advertising used to create brand awareness and generate increased attendance during each promotion
Set up promotional displays and visual merchandising required at each promotional event to create excitement of featured client brands as well as their products and/or services
Promote consumer excitement and brand connections through consumer interaction and product/service demonstrations and explanations
Build product & brand knowledge of each featured brand/product/service being promoted at each event. Educate new employees of product/service benefits, costing, details, etc.
Manage supplies and inventory
Basic sales
Maintain relationships with retail partners, marketing/advertising clients and stakeholders
The ideal candidate will successfully progress from this entry level Promotional Assistant opening into an advanced management training program designed to prepare team members for a management role in one of the many aspects of promotional & experimental marketing including but not limited to:
Brand marketing
Advertising
Client relations
Sales
Public Relations
Merchandising
Sales Promotion
Client Acquisition
Advertising & Sales Account Management
Requirements:
College degree in sales, marketing, advertising or similar field preferred (new graduates are welcome to apply)
1-2 years of experience in a sales promotion, marketing, advertising or any retail related setting is an asset. Internship experience and previous entry level experience will as be considered as working experience.
Outstanding written & verbal communication skills
Excellent organization and planning skills
Self-motivated and results driven
Ability to work some nights and weekends for events and promotions
Excellent time management skills and ability to adhere to a schedule
Enthusiastic about providing best possible customer service for clients and consumers
Positive attitude & eagerness to learn",12/5/2021,marketing,Utah,fulltime,18 05 2021
Job Title,Company,Location,Position Type,URL,Salary,Description,"Date (day, month, year)",search_query,search_location,search_type,Date updated
Entry Level Customer Communications Coordinator,Smart solutions,"West Jordan, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=43df069cebb31292&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D43df069cebb31292,no info,"We have an immediate opening for a motivated Customer Communications Coordinator at our fast-growing, established Customer Acquisition firm. While we’re scaling quickly, we are on the hunt for a Customer Communications Coordinator who shares our core values and know-how to get things done!
We provide our Customer Communications Coordinators with the opportunity to connect with something bigger and discover their full potential. We are looking for LEADERS who are not easily discouraged by challenges. A Customer Communications Coordinator with us requires discipline, grit, and endurance. If you have what it takes, are willing to put in the time to succeed, you will be thrilled to have joined our Customer Communications team.

You Must Have The Ability To:
Communicate clearly and effectively in all situations
Prioritize different tasks and wear multiple hats
Think critically and analyze efficiently
Adapt, learn and perform work in an ever-changing environment
Exceed expectations in a team and individual capacity
Be punctual, reliable, and professional
Understand and follow oral and written instructions

Our Customer Communications Coordinators:
Build customer relationships and rapport by educating consumers on the clients we represent
Develop product knowledge by attending daily client meetings to be able to answer questions and increase consumer education
Act as the go-to expert and visit customers to promote products, perform sales services and maintain customer satisfaction
Facilitate customer service and promotional campaigns by acquainting accounts with the latest customer service tactics
Conduct customer service presentations to potential new clients
Improve market revenue by consistently achieving customer acquisition territory goals

Customer Communication Coordinators Requirements:
Degree in Marketing, Communications, or Business
1-2 year in Marketing, Sales, Branding, Promotions, or Customer Service field
Flexible Schedule

Perks:
Enjoyable work atmosphere fueled by friendly competition
Support from our management team and our clients
Holiday closures and corporate parties
Volunteer opportunities and community involvement
8gtOx6MLHh",15-05-2021,marketing,Utah,fulltime,18 05 2021
Public Information Officer I,State of Utah,"Salt Lake County, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=27161073a019e798&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D27161073a019e798,$24.49 - $36.80 an hour,"Job Description




The Department of Environment Quality (DEQ) is seeking a Public Information Officer to join their team. This position is eligible for full or part-time remote work.

Principle Duties
As a Public Information Officer you will typically:
Independently draft written content for blog articles, press releases, social media posts, brochures, fact sheets, infographics, slide decks or other projects as assigned.
Take pictures and create graphics and video for issue-related projects, stakeholder outreach events, and other communications and marketing opportunities.
Assist with writing annual communications plans and seasonal campaigns.
Assist in editing the work of others to ensure all published work supports the brand and marketing strategies of DEQ and conforms to adopted style guides.
Assist with updates to DEQ's website using our WordPress Content Management System.
Assist in preparing leaders and subject matter experts for media and other public appearances.
Ideal Candidate
The ideal person for this position will possess:
Strong design skills in Adobe Creative Cloud Suite applications: Premiere, Illustrator, Photoshop and InDesign.
Experience with videography and photography.
Strong writing, editing and proofreading skills.
Experience in public relations, communications or marketing.
A strong understanding of social media strategies with professional experience managing social media channels.
Awareness of other agency communications activities, ability and willingness to research best practices.
Staunch attention to detail.
The ability to balance work on several projects at a time.
The ability to establish and maintain effective working relationships with those contacted in the course of work.
Preferences
Preference may be given to those with a Bachelors or advanced degree in applicable area of study, with at least one or more years of experience in public relations, communications or marketing.

Why You Should Join Our Team
As a benefited employee of the Department of Environmental Quality, you will receive great health and retirement benefits. Click here to view a summary of the benefits we offer. We also provide generous paid time off so you can spend more time with your family and have a positive work-life balance.

The Agency
For more information about the Department of Environmental Quality, click here.
Supplemental Information
Risks found in the typical office setting, which is adequately lighted, heated and ventilated, e.g., safe use of office equipment, avoiding trips and falls, observing fire regulations, etc.
Typically, the employee may sit comfortably to perform the work; however, there may be some walking; standing; bending; carrying light items; driving an automobile, etc. Special physical demands are not required to perform the work.",7/5/2021,marketing,Utah,fulltime,18 05 2021
Influencer and Social Media Coordinator,Freshly Picked,"Lindon, UT 84042",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=b3cbcaf977a3570b&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3Db3cbcaf977a3570b,"$35,000 - $40,000 a year","Influencer and Social Media Coordinator
Description:
At Freshly Picked, we are a world-class, design-led, and well-recognized brand. We also have one of the largest social media followings in our industry, and we are developing new strategies to become the global leader in direct-to-consumer lifestyle products for parents and their cool little kiddos everywhere. If you love a fast-paced environment, fast growth, and the potential to have a huge impact on a company, then you are going to LOVE Freshly Picked!
As a company, we are hungry for growth, supportive, humble, honest, and light-hearted. These values are reflected in everything we do. Additionally, we strive to be results-focused in our decisions and priorities.

What we need:
We are looking for an energetic person looking to join a fast-paced e-commerce team. This position will have ownership over our organic social media channel and be responsible for the management of our influencer program.

This role will handle all day-to-day needs for organic social channels, as well as the big picture vision for the channel. We primarily focus on Facebook and Instagram, but we’re looking for someone hungry who is willing to expand our reach across new channels including Pinterest, TikTok, and more!
This role will also manage our influencer program - working directly to manage three core features of the program: 1. Direct relationships to promote Freshly Picked on a monthly basis. 2. Top of funnel reach out, maintaining relationships, and seeding new products. 3. Building press boxes for major releases approximately 4 times per year.
As a small team, we are looking for someone willing to work collaboratively on creative campaigns across channels. This right person will want to share ideas with the team (related to social or otherwise), problem solve together, and grow with the company! Our e-commerce team is a close-knit group of hard-working individuals, and we can’t wait to meet the right person to join the team!

Essential Duties:
In-office in Lindon, Utah
Writing copy for social media posts and stories (primarily Instagram and Facebook)
Scheduling out posts via Hootsuite
Posting stories as needed throughout the week and into the weekend
Developing creative vision for organic social channels
Working directly with influencers to negotiate deals, send product, and manage posting on behalf of the brand.
Build out press boxes and seed new products.
Working with Ecommerce team on creative strategies
Help shape the customer journey
Think through strategies to acquire new customers

Required Skills:
Comfortable with writing copy
Creative and effective marketing skills
Familiarity with Organic Social KPIs + ability to report out on metrics
Familiarity with influencer marketing
Strong communication skills
Eye for content, style, and trends
Passion for social media
Strong project management skills

Bachelor’s Degree preferred
Experience with managing large budget influencer campaigns preferred
Salary: $35k - $40k DOE

1bE3cSrMDn",18-04-2021,marketing,Utah,fulltime,18 05 2021
Marketing Communications Assistant,Smart solutions,"Sandy, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=41cce221e2f7913f&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D41cce221e2f7913f,no info,"We are a consistently growing company providing marketing, advertising, and consulting services to industry leaders. We excel in developing unique marketing that places our clients' brands in front of consumers when and where it matters most. Our success derives not only from our ability to increase our clients' revenue, but also out time tested strategies for promoting brand awareness and creating a repeat customer base in targeted markets.

We have recently expanded and added new clients to our portfolio. As a result, we are currently looking to fill several entry level positions immediately and willing to train representatives from the group up. These new additions to our marketing teams will be crucial to the development of each new campaign and will be cross trained in all facets of marketing, sales, and brand management.

In our Entry Level Representative role, we use a hands on approach that will challenge candidates to advance their skills in marketing, advertising, sales, public relations, and brand management. We provide a setting that will broaden an entry level candidate's professional experiences while promoting self-confidence, accomplishment, and career development. In a short amount of time, entry level candidates will have the opportunity to work with several different clients as well as work closely in tandem with our management team.

We consider candidates from all backgrounds, but the following majors will be considered first:

Marketing

Management

Public Relations

Sports Management

Advertising

Communications

Psychology

Sociology

APPLY TODAY!
BGIMRT0d7q",18-05-2021,marketing,Utah,fulltime,18 05 2021
Copywriter,Pura,"Pleasant Grove, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=91526b3d07ad281d&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D91526b3d07ad281d,no info,"Pura is on the lookout for a next-level mid to senior copywriter-someone with a distinct, clear, clean voice-assured in their words, with an ability to recognize what works and why it works. Someone able to do it reasonably quickly and very consistently. This person will be, first and foremost, a strong conceptor with a love for storytelling, brand building and experience giving.
Most of the work is short form-the kind of writing most copywriters want to write. But maybe even more compelling, he/she will contribute massively to honing in on and owning a powerful/recognizable/one of a kind Pura brand voice. Even if you don’t have all the qualifications, please still apply!
This position is full time, located in Pleasant Grove, UT with compensation depending on experience.

A Day in the Life of a Copywriter at Pura
You will write, dream, conceive, and collaborate. You will bring to life the Pura voice with your ideas and words through all social channels, retail experiences, packaging, the Pura website, and more traditional forms of advertising. This role focuses on digital advertising, but also covers all aspects of creating and curating written content. This role will collaborate with digital marketers, as well as other content marketers to ensure efforts are integrated, cohesive, and compelling across all of our channels.
Qualifications
The right abilities and attitude are far more important to us than your actual experience. But you must somehow be able to convince us/demonstrate that you have both.

Pura’s Story
Pura—a company that married smart-home technology and fragrance diffusers, all controlled by the Pura app. At Pura, our mission is to create a luxury fragrance experience in each home that can change moods and brighten days. We are partnering with the leading premium fragrance brands, celebrities and lifestyle brands in the industry to bring customers’ favorite scents to their home with the touch of a button. And that’s just the beginning.
Check out our Founder’s story on our website, and explore the latest amazing fragrance launches on Instagram @pura.
Pura started in 2014 and raised a seed round of 4.4M in February of 2020. Pura thrives on hiring or creating the best talent, known as a young and hungry brand that is rapidly becoming a household name around the world.

Join the Pura Team!
All candidates are subject to a background check.
2Jlh6qExVp",18-04-2021,marketing,Utah,fulltime,18 05 2021
Promotional Assistant - Marketing,Alliance Inc,"Salt Lake City, UT 84044",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=3a6b95fae0443a52&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D3a6b95fae0443a52,"$36,500 - $54,600 a year","We take pride in our people, our promotions, and our portfolio of diverse clients. As an expanding firm, we have an immediate opportunity for a Promotional Assistant to support the implementation of our interactive marketing campaigns. As a member of our Marketing Team, you will interact directly with their target audience to convey the stories of each brand we represent. This requires building relationships with people from all walks of life, and a drive to learn new skills.
This is an immersive role in the marketing industry, with multifaceted training, an engaging team, and endless growth opportunities.
Position Summary:
Familiarize yourself with our clients, their brands, and their products
Eagerly attend training and development meetings on a daily basis
Establish relationships with senior leadership, management staff, and colleagues
Engage with customers in the local area through prospecting and lead generation
Promote products and services by building rapport and showcasing their value
Support customers in purchasing products and overturn any objections
Provide feedback and insights to colleagues to contribute to overall campaign success
Desired Skills:
Exceptional communication skills
Excellent work ethic
Ability to excel both on a team and independently
Optimistic, upbeat attitude
Punctual, reliable, and dependable
Skilled in speaking publicly
Open minded and eager to learn
Benefits:
Training tailored to your learning style
Paid training with ongoing education
Exposure to various industries and skill sets
Entry into a long-term career
Career growth and uncapped compensation
Leadership training
Supportive team environment

Salary: $36,500.00 to $54,600.00 /year",15-05-2021,marketing,Utah,fulltime,18 05 2021
Advocacy Communications Manager,MX Technologies Inc.,"Lehi, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=19b431baa9f63145&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D19b431baa9f63145,no info,"Life at MX

We are driven by our moral imperative to advance mankind - and it all starts with our people, product and purpose. We always carry a deep sense of drive and passion with us. If you thrive in a challenging work environment, surrounded by incredible team members who will help you grow, MX is the right place for you.

Come build with us and be part of an award-winning company that’s helping create meaningful and lasting change in the financial industry.
Job Purpose
We are looking to add an outstanding Advocacy Communications Manager to our team. If you have experience developing communications frameworks and materials across complex conceptual and policy areas in financial services, we want to talk to you.
What you’ll get to do…
Work across the spectrum of open banking and mission driven financial services worlds.
Build trusted relationships with multiple members of the internal and partner teams
Manage the development of content for multiple external relations initiatives - policy deliverables (eg comment letters, white papers), presentation materials for banking engagements, and thought leadership for advocacy initiatives.
Establish and own discrete communications projects that deliver against MX company goals
You’ll do it using your…
Background in communications in financial services, with strong writing skills.
Attention to detail and ability to capture and produce inspiring content pieces
8+ years of related experience
Bachelor’s degree (or related experience in lieu of degree)
Ability to communicate effectively with external and internal resources
Desire to grow and stretch your abilities
You’ll thrive by…
Thinking like an owner
Communicating with honesty, candor, and respect
Using empathy
You’ll love it because…
Engaged leaders
Products that outshine our competition
Personal access to MoneyDesktop, our online money management tool
You will build and share products that are making a difference in the lives of others
You will collaborate with other brilliant minds
You will be rewarded and recognized for your high-caliber work
You will enjoy autonomy and growth opportunities",12/5/2021,marketing,Utah,fulltime,18 05 2021
Junior Marketing Associate,"Sterling Solutions, Inc.","Provo, UT 84604",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=08a28b9c5ae7a1c3&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D08a28b9c5ae7a1c3,no info,"We are seeking a Junior Marketing Associate for our consistently growing list of clientele. This firm identifies and develops new streams of revenue for clients through on-site promotions, innovative marketing strategies and advertising campaigns with a personal touch. Every product campaign is executed uniquely for each client's researched target market.
Responsibilities Include:
Effectively communicate directly with clients’ consumers to establish a positive brand image to the public.
Assist the Public Relations and Marketing Manager in creating Public Relations campaigns that align with each client’s corporate objectives, increase clients’ market brand share, and maximize sales.
Serve as a consultant and liaison between consumers and corporate clientele to resolve communications issues and articulate key brand messages.
Assist in campaign setup and breakdown, handle client and company merchandise and campaign materials, and coordinate the transition of marketing campaign materials as necessary.
Qualifications:
Degree or related experience in Public Relations, English, Communications, Business Administration/Business Communications, Marketing, and related fields an asset
Must be able to communicate fluently in English
Ability to develop new and innovative public relations and communications strategies to suit a variety of audiences
Strong communication skills, both written and verbal, with ability to articulate complex messages
A positive attitude and ability to work both individually and in a team environment
Excellent organizational skills with ability to multitask and handle multiple priorities",9/5/2021,marketing,Utah,fulltime,18 05 2021
Events and Promotions Coordinator,Smart solutions,"Provo, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=ac6b0354a4ebff78&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3Dac6b0354a4ebff78,no info,"We are seeking an Events And Promotions Coordinator to join our team! You will be responsible for gathering and analyzing key market information, as well as identifying areas of improvement to increase company revenue and brand.

Responsibilities:
Conduct market research to determine potential of products and services
Perform analysis of market strengths, weaknesses, opportunities and threats
Development and implement innovative marketing campaigns
Translate complex data into simple graphs and text
Compile and present data for other departments
Qualifications:
Previous experience in market research or other related fields
Familiarity with quantitative and qualitative data collection
Strong analytical and critical thinking skills
Strong communication and presentation skills
Ability to work well in teams
lQfj3nL7le",15-05-2021,marketing,Utah,fulltime,18 05 2021
Customer Communications Manager,Alliance Inc,"Salt Lake City, UT 84044",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=075bcd52f05e16be&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D075bcd52f05e16be,"$36,500 - $54,600 a year","We are urgently seeking a Customer Communications Manager to support our communications strategies and marketing campaign implementations for a wide range of clients. This role calls for exceptional interpersonal communication skills, the ability to delegate tasks effectively, and a passion for learning new skills throughout our interactive training program. You will be prospecting new customers and cultivating relationships within the target audience our clients are aiming to reach while contributing to the knowledge and skills of our Customer Communications Team.
Primary Tasks:
Cross train in Customer Service, Operations, and Management Departments
Execute direct marketing campaigns and interact directly with customers
Record and analyze customer insights and data relative to campaign success
Support customers in redeeming promotions while building value in product presentations
Assist with goal setting, territory management, and talent development
Collaborate with team members to maximize customer engagement
Requirements:
1+ years of experience in Customer Service or related field
Proven success in building relationships with customers
Inherent leadership and management skills
Diligent and detail oriented with an exemplary work ethic
Strong sense of morals, integrity, and reliability
Team oriented with ambitious goals
Benefits:
Comprehensive pay structure with bonuses and rewards
Career growth and personal development opportunities
Supportive, diverse, and upbeat team culture

Salary: $36,500.00 to $54,600.00 /year",15-05-2021,marketing,Utah,fulltime,18 05 2021
Social Media Specialist,Dowdle Folk Art,"Lindon, UT 84042",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=06587b6f5c23ae92&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3D06587b6f5c23ae92,no info,"Who We Are
Dowdle Folk Art is an Interactive Art Company that inspires people to live meaningful and engaged lives. As a world-renowned artist, Eric Dowdle has created over 450 original pieces. Eric's interactive art is available in many forms; pieces for your home or office, premium puzzles, the wholesome family television series ""Painting The Town with Eric Dowdle,"" and other hands-on art pieces. Our selections of interactive art are available on our website at www.dowdlefolkart.com and other respected retail locations.
Why Work for Dowdle Folk Art?
As a Dowdle Folk Art employee, you become an essential part of the team. Contributing to the overall goal of producing interactive art for our customers. We recognize individual talent and sincerely value and appreciate each team member's hard work and effort.
Other reasons to consider Dowdle Folk Art for employment are competitive compensation packages, including healthcare with a generous employer contribution, great work-life balance, and career growth and advancement opportunities.
What Next?
We are currently reviewing resumes for an experienced and creative Social Media Specialist to be responsible for planning, implementing, and monitoring our Social Media strategy to increase brand awareness, improve marketing and increase sales.
Essential Job Duties and Responsibilities:
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Develop, implement and manage our social media strategy.
Define the most important social media KPIs.
Manage and oversee social media content.
Measure the success of every social media campaign.
Stay up to date with the latest social media best practices and technologies.
Use social media marketing tools.
Work with copywriters and designers to ensure content is informative and appealing.
Collaborate with Marketing, Sales, and Product Development teams.
Monitor SEO and user engagement and suggest content optimization.
Communicate with industry professionals and influencers via social media to create a strong network.
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities required of the employee for this job.
Education and Experience:
Minimum of 3 years experience as a Social Media Specialist or similar role.
Social Media Strategist using social media for brand awareness and impressions.
Excellent knowledge of Facebook, Twitter, LinkedIn, Instagram, Google+, and other social media best practices.
Understanding of SEO and web traffic metrics.
Good understanding of social media KPIs.
Familiarity with web design and publishing.
Excellent multitasking skills.
Critical thinker and problem-solving skills.
Team player.
Good time-management skills.
Great interpersonal and communication skills.
Schedule and Work Hours:
This is a full-time on-site position; hours of work and days are Monday through Friday, 8:00 a.m. to 5:00 p.m. Occasional evening and weekend work may be required as job duties demand.
Physical Requirements:
Prolonged periods sitting at a desk and working on a computer.
Must be able to lift up to 15 pounds at times.
ivMrODHQ5v",18-04-2021,marketing,Utah,fulltime,18 05 2021
Copywriter,MX Technologies Inc.,"Lehi, UT",Full-time,https://www.indeed.com/viewjob?viewtype=embedded&jk=b6c39cd0b64e03ec&from=vjs&tk=1f604tosco294800&topwindowlocation=%2Fjobs%3Fq%3Dmarketing%26l%3DUtah%26jt%3Dfulltime%26start%3D10%26vjk%3Db6c39cd0b64e03ec,no info,"Life at MX

We are driven by our moral imperative to advance mankind - and it all starts with our people, product and purpose. We always carry a deep sense of drive and passion with us. If you thrive in a challenging work environment, surrounded by incredible team members who will help you grow, MX is the right place for you.

Come build with us and be part of an award-winning company that’s helping create meaningful and lasting change in the financial industry.
Job Purpose
We are looking for a Copywriter to help us build our thought leadership stories in the fintech space. The ideal candidate is a creative wordsmith who loves both the writing and research process. Someone who is able to think creatively as well as write technically. This person will produce clear, compelling and thought-provoking stories that educate our audience but also help meet business goals.

If you thrive in a fast-paced environment, have a love for storytelling, can collaborate across teams, and can be resourceful, then this role might be for you.

What you’ll get to do…
Research and write about the financial landscape and leadership stories, specifically the fintech space
Clearly and succinctly convey how MX solves industry challenges
Create compelling long and short-form copy that converts but also educates our audiences
Work closely with product marketing to turn key messaging into captivating stories
Work closely with demand gen to execute on campaigns
You’ll do it using your…
4+ years of experience in marketing or advertising (agency experience and a portfolio of work is a plus)
Financial services and fintech experience is a big plus
Collaborative mindset and ability to work well across teams
Scrappy and entrepreneurial spirit, and willingness to roll up your sleeves
Experience researching and finding compelling ways to tell stories
Resourceful and quick ability to gather information needed to complete projects
Technical and creative writing skills
Strong communication skills
You’ll thrive by…
Thinking like an owner
Communicating with honesty, candor, and respect
Being resourceful
Using common sense
Putting ego aside and exhibiting a genuine desire to build
You’ll love it because…
You are helping to build and support the mission of MX
You will collaborate with other incredible minds
You will be rewarded and recognized for your high-caliber work
You will enjoy autonomy",18-04-2021,marketing,Utah,fulltime,18 05 2021
